paymentId,creditId,amount,paymentAt,paymentAcceptedAt,period,periodsTotal
P001004,A000969,9541,2024-07-03T18:00:00.000Z,2024-07-03T19:16:00.000Z,12,14
P001005,A002047,1764,2024-07-03T18:00:00.000Z,2024-07-03T21:25:00.000Z,11,18
P001006,A006547,3250,2024-07-03T18:00:00.000Z,2024-07-03T22:00:00.000Z,6,7
P001007,A003626,662,2024-07-03T18:00:00.000Z,2024-07-03T20:58:00.000Z,9,52
P001008,A004424,612,2024-07-03T18:00:00.000Z,2024-07-03T18:06:00.000Z,8,13
P001009,A005402,111,2024-07-03T18:00:00.000Z,2024-07-03T21:38:00.000Z,7,52
P001010,A005968,837,2024-07-03T18:00:00.000Z,2024-07-03T20:29:00.000Z,6,8
P001011,A006016,398,2024-07-03T18:00:00.000Z,2024-07-03T20:49:00.000Z,6,11
P001012,A002400,7194,2024-07-03T18:00:00.000Z,2024-07-03T19:33:00.000Z,10,12
P001013,A004361,1302,2024-07-03T18:00:00.000Z,2024-07-03T20:43:00.000Z,8,15
P001014,A002518,579,2024-07-03T18:00:00.000Z,2024-07-03T19:42:00.000Z,10,22
P001015,A007344,236,2024-07-03T18:00:00.000Z,2024-07-03T19:39:00.000Z,5,37
P001016,A000559,6040,2024-07-03T18:00:00.000Z,2024-07-03T20:00:00.000Z,12,18
P001017,A001559,1186,2024-07-03T18:00:00.000Z,2024-07-03T19:29:00.000Z,11,21
P001018,A000867,667,2024-07-04T18:00:00.000Z,2024-07-04T21:11:00.000Z,12,42
P001019,A004638,5414,2024-07-04T18:00:00.000Z,2024-07-04T19:51:00.000Z,8,8
P001020,A001353,513,2024-07-04T18:00:00.000Z,2024-07-04T20:51:00.000Z,11,26
P001021,A003603,103,2024-07-04T18:00:00.000Z,2024-07-04T18:34:00.000Z,9,30
P001022,A003129,12632,2024-07-04T18:00:00.000Z,2024-07-04T19:08:00.000Z,8,9
P001023,A005178,122,2024-07-04T18:00:00.000Z,2024-07-04T20:02:00.000Z,7,49
P001024,A001131,1914,2024-07-04T18:00:00.000Z,2024-07-04T18:44:00.000Z,12,38
P001025,A010907,86,2024-07-04T18:00:00.000Z,2024-07-04T20:48:00.000Z,1,49
P001026,A003739,3071,2024-07-04T18:00:00.000Z,2024-07-04T21:58:00.000Z,9,26
P001027,A005658,614,2024-07-04T18:00:00.000Z,2024-07-04T19:51:00.000Z,7,11
P001028,A006820,200,2024-07-04T18:00:00.000Z,2024-07-04T21:02:00.000Z,5,9
P001029,A000600,14848,2024-07-04T18:00:00.000Z,2024-07-04T19:58:00.000Z,11,12
P001030,A003525,3454,2024-07-04T18:00:00.000Z,2024-07-04T21:14:00.000Z,9,12
P001031,A007344,280,2024-07-04T18:00:00.000Z,2024-07-04T19:22:00.000Z,5,37
P001032,A008891,284,2024-07-04T18:00:00.000Z,2024-07-04T19:58:00.000Z,3,34
P001033,A003060,629,2024-07-04T18:00:00.000Z,2024-07-04T19:37:00.000Z,9,42
P001034,A010834,341,2024-07-04T18:00:00.000Z,2024-07-04T21:16:00.000Z,1,28
P001035,A001047,120,2024-07-04T18:00:00.000Z,2024-07-04T19:47:00.000Z,12,41
P001036,A009203,78,2024-07-04T18:00:00.000Z,2024-07-04T18:17:00.000Z,3,39
P001037,A005821,182,2024-07-05T18:00:00.000Z,2024-07-05T19:49:00.000Z,6,52
P001038,A009047,4998,2024-07-05T18:00:00.000Z,2024-07-05T21:09:00.000Z,3,23
P001039,A001372,1311,2024-07-05T18:00:00.000Z,2024-07-05T21:39:00.000Z,10,23
P001040,A009443,714,2024-07-05T18:00:00.000Z,2024-07-05T20:14:00.000Z,3,28
P001041,A010991,243,2024-07-05T18:00:00.000Z,2024-07-05T18:48:00.000Z,1,8
P001042,A003958,5030,2024-07-05T18:00:00.000Z,2024-07-05T18:53:00.000Z,9,22
P001043,A000441,846,2024-07-05T18:00:00.000Z,2024-07-05T21:26:00.000Z,12,34
P001044,A006497,111,2024-07-05T18:00:00.000Z,2024-07-05T20:21:00.000Z,6,46
P001045,A007686,2301,2024-07-05T18:00:00.000Z,2024-07-05T20:21:00.000Z,4,6
P001046,A007430,899,2024-07-06T18:00:00.000Z,2024-07-06T19:25:00.000Z,5,31
P001047,A003489,480,2024-07-06T18:00:00.000Z,2024-07-06T18:40:00.000Z,9,38
P001048,A008054,603,2024-07-06T18:00:00.000Z,2024-07-06T19:51:00.000Z,4,21
P001049,A001624,296,2024-07-06T18:00:00.000Z,2024-07-06T18:32:00.000Z,11,52
P001050,A008169,99,2024-07-06T18:00:00.000Z,2024-07-06T18:59:00.000Z,4,24
P001051,A010848,30,2024-07-06T18:00:00.000Z,2024-07-06T19:03:00.000Z,1,37
P001052,A004782,5032,2024-07-06T18:00:00.000Z,2024-07-06T18:28:00.000Z,8,13
P001053,A006399,474,2024-07-06T18:00:00.000Z,2024-07-06T20:58:00.000Z,6,49
P001054,A004101,314,2024-07-06T18:00:00.000Z,2024-07-06T19:18:00.000Z,8,48
P001055,A002974,929,2024-07-06T18:00:00.000Z,2024-07-06T19:26:00.000Z,10,47
P001056,A007457,138,2024-07-06T18:00:00.000Z,2024-07-06T18:57:00.000Z,5,49
P001057,A006125,530,2024-07-06T18:00:00.000Z,2024-07-06T20:00:00.000Z,6,39
P001058,A009821,15,2024-07-06T18:00:00.000Z,2024-07-06T21:03:00.000Z,2,46
P001059,A009311,1884,2024-07-06T18:00:00.000Z,2024-07-06T21:03:00.000Z,3,6
P001060,A006912,3776,2024-07-06T18:00:00.000Z,2024-07-06T21:00:00.000Z,5,11
P001061,A008145,45,2024-07-06T18:00:00.000Z,2024-07-06T19:38:00.000Z,4,43
P001062,A004361,1635,2024-07-06T18:00:00.000Z,2024-07-06T21:30:00.000Z,8,15
P001063,A000672,1039,2024-07-06T18:00:00.000Z,2024-07-06T21:41:00.000Z,12,41
P001064,A008506,536,2024-07-06T18:00:00.000Z,2024-07-06T19:41:00.000Z,4,25
P001065,A004566,229,2024-07-06T18:00:00.000Z,2024-07-06T20:14:00.000Z,8,16
P001066,A011238,213,2024-07-06T18:00:00.000Z,2024-07-06T21:55:00.000Z,1,40
P001067,A000741,2604,2024-07-06T18:00:00.000Z,2024-07-06T20:24:00.000Z,12,30
P001068,A008899,428,2024-07-06T18:00:00.000Z,2024-07-06T18:34:00.000Z,3,24
P001069,A000324,1804,2024-07-06T18:00:00.000Z,2024-07-06T21:12:00.000Z,13,17
P001070,A003176,1469,2024-07-07T18:00:00.000Z,2024-07-07T21:29:00.000Z,9,25
P001071,A002539,477,2024-07-07T18:00:00.000Z,2024-07-07T19:00:00.000Z,10,18
P001072,A001300,1454,2024-07-07T18:00:00.000Z,2024-07-07T20:18:00.000Z,12,21
P001073,A003817,1670,2024-07-07T18:00:00.000Z,2024-07-07T18:44:00.000Z,9,42
P001074,A009224,26,2024-07-07T18:00:00.000Z,2024-07-07T20:55:00.000Z,3,47
P001075,A005391,574,2024-07-07T18:00:00.000Z,2024-07-07T18:37:00.000Z,7,30
P001076,A009003,577,2024-07-07T18:00:00.000Z,2024-07-07T19:22:00.000Z,3,49
P001077,A008151,424,2024-07-07T18:00:00.000Z,2024-07-07T19:45:00.000Z,4,42
P001078,A004077,375,2024-07-07T18:00:00.000Z,2024-07-07T21:34:00.000Z,9,16
P001079,A000053,304,2024-07-07T18:00:00.000Z,2024-07-07T21:30:00.000Z,13,34
P001080,A005350,34,2024-07-07T18:00:00.000Z,2024-07-07T19:46:00.000Z,7,40
P001081,A001351,38,2024-07-08T18:00:00.000Z,2024-07-08T21:24:00.000Z,12,39
P001082,A004327,639,2024-07-08T18:00:00.000Z,2024-07-08T18:26:00.000Z,8,37
P001083,A007442,278,2024-07-08T18:00:00.000Z,2024-07-08T21:19:00.000Z,5,50
P001084,A002209,1304,2024-07-08T18:00:00.000Z,2024-07-08T21:48:00.000Z,11,28
P001085,A003935,217,2024-07-08T18:00:00.000Z,2024-07-08T18:31:00.000Z,9,29
P001086,A003936,445,2024-07-08T18:00:00.000Z,2024-07-08T18:28:00.000Z,9,47
P001087,A005885,211,2024-07-08T18:00:00.000Z,2024-07-08T19:00:00.000Z,7,42
P001088,A009432,29,2024-07-08T18:00:00.000Z,2024-07-08T18:55:00.000Z,3,37
P001089,A009311,1416,2024-07-08T18:00:00.000Z,2024-07-08T18:43:00.000Z,3,6
P001090,A001926,338,2024-07-08T18:00:00.000Z,2024-07-08T19:54:00.000Z,11,28
P001091,A005269,703,2024-07-08T18:00:00.000Z,2024-07-08T18:32:00.000Z,6,7
P001092,A002513,547,2024-07-08T18:00:00.000Z,2024-07-08T18:30:00.000Z,10,43
P001093,A002056,1127,2024-07-08T18:00:00.000Z,2024-07-08T20:46:00.000Z,11,17
P001094,A005681,561,2024-07-08T18:00:00.000Z,2024-07-08T18:15:00.000Z,7,14
P001095,A001681,179,2024-07-08T18:00:00.000Z,2024-07-08T20:10:00.000Z,11,32
P001096,A001559,1078,2024-07-08T18:00:00.000Z,2024-07-08T20:23:00.000Z,11,21
P001097,A002592,499,2024-07-08T18:00:00.000Z,2024-07-08T18:35:00.000Z,10,50
P001098,A001943,132,2024-07-08T18:00:00.000Z,2024-07-08T19:18:00.000Z,11,47
P001099,A005853,480,2024-07-08T18:00:00.000Z,2024-07-08T20:53:00.000Z,7,52
P001100,A009336,103,2024-07-08T18:00:00.000Z,2024-07-08T18:51:00.000Z,3,29
P001101,A001049,864,2024-07-08T18:00:00.000Z,2024-07-08T20:21:00.000Z,12,26
P001102,A003113,530,2024-07-08T18:00:00.000Z,2024-07-08T20:48:00.000Z,10,36
P001103,A007619,35,2024-07-08T18:00:00.000Z,2024-07-08T18:53:00.000Z,5,48
P001104,A009917,211,2024-07-08T18:00:00.000Z,2024-07-08T20:03:00.000Z,2,9
P001105,A004944,2714,2024-07-08T18:00:00.000Z,2024-07-08T20:20:00.000Z,8,20
P001106,A005746,72,2024-07-08T18:00:00.000Z,2024-07-08T21:19:00.000Z,7,44
P001107,A007927,39,2024-07-08T18:00:00.000Z,2024-07-08T20:27:00.000Z,4,40
P001108,A004765,5346,2024-07-09T18:00:00.000Z,2024-07-09T18:45:00.000Z,8,8
P001109,A003421,1126,2024-07-09T18:00:00.000Z,2024-07-09T18:24:00.000Z,9,15
P001110,A007129,28,2024-07-09T18:00:00.000Z,2024-07-09T20:50:00.000Z,5,30
P001111,A002139,451,2024-07-09T18:00:00.000Z,2024-07-09T22:00:00.000Z,11,51
P001112,A007753,335,2024-07-09T18:00:00.000Z,2024-07-09T20:25:00.000Z,5,27
P001113,A005074,720,2024-07-09T18:00:00.000Z,2024-07-09T19:53:00.000Z,8,18
P001114,A004724,213,2024-07-09T18:00:00.000Z,2024-07-09T20:32:00.000Z,8,40
P001115,A001531,559,2024-07-09T18:00:00.000Z,2024-07-09T18:35:00.000Z,11,42
P001116,A004601,43,2024-07-09T18:00:00.000Z,2024-07-09T18:20:00.000Z,8,30
P001117,A002382,4484,2024-07-09T18:00:00.000Z,2024-07-09T19:26:00.000Z,10,15
P001118,A002627,2316,2024-07-09T18:00:00.000Z,2024-07-09T21:08:00.000Z,10,10
P001119,A006823,249,2024-07-09T18:00:00.000Z,2024-07-09T19:48:00.000Z,6,48
P001120,A008741,91,2024-07-09T18:00:00.000Z,2024-07-09T19:30:00.000Z,4,21
P001121,A002564,2203,2024-07-09T18:00:00.000Z,2024-07-09T21:59:00.000Z,10,36
P001122,A004437,195,2024-07-09T18:00:00.000Z,2024-07-09T19:45:00.000Z,8,49
P001123,A004821,365,2024-07-09T18:00:00.000Z,2024-07-09T18:50:00.000Z,8,38
P001124,A008506,549,2024-07-09T18:00:00.000Z,2024-07-09T19:31:00.000Z,4,25
P001125,A003165,3871,2024-07-09T18:00:00.000Z,2024-07-09T20:57:00.000Z,10,21
P001126,A007348,439,2024-07-09T18:00:00.000Z,2024-07-09T18:24:00.000Z,5,14
P001127,A007416,90,2024-07-09T18:00:00.000Z,2024-07-09T20:42:00.000Z,5,17
P001128,A011238,208,2024-07-09T18:00:00.000Z,2024-07-09T18:03:00.000Z,1,40
P001129,A000743,1094,2024-07-09T18:00:00.000Z,2024-07-09T21:58:00.000Z,12,38
P001130,A008517,120,2024-07-09T18:00:00.000Z,2024-07-09T19:39:00.000Z,4,44
P001131,A009851,59,2024-07-09T18:00:00.000Z,2024-07-09T20:04:00.000Z,2,38
P001132,A002477,525,2024-07-10T18:00:00.000Z,2024-07-10T20:09:00.000Z,10,23
P001133,A003419,275,2024-07-10T18:00:00.000Z,2024-07-10T18:05:00.000Z,9,16
P001134,A002544,962,2024-07-10T18:00:00.000Z,2024-07-10T18:14:00.000Z,10,47
P001135,A005178,102,2024-07-10T18:00:00.000Z,2024-07-10T18:28:00.000Z,7,49
P001136,A003030,204,2024-07-10T18:00:00.000Z,2024-07-10T19:43:00.000Z,10,48
P001137,A003186,95,2024-07-10T18:00:00.000Z,2024-07-10T21:32:00.000Z,10,28
P001138,A005581,986,2024-07-10T18:00:00.000Z,2024-07-10T19:58:00.000Z,7,46
P001139,A005768,758,2024-07-10T18:00:00.000Z,2024-07-10T21:34:00.000Z,7,17
P001140,A009311,1062,2024-07-10T18:00:00.000Z,2024-07-10T18:48:00.000Z,3,6
P001141,A006968,2255,2024-07-10T18:00:00.000Z,2024-07-10T21:46:00.000Z,6,36
P001142,A007857,1260,2024-07-10T18:00:00.000Z,2024-07-10T18:40:00.000Z,5,18
P001143,A000607,3156,2024-07-10T18:00:00.000Z,2024-07-10T21:41:00.000Z,13,26
P001144,A003055,1456,2024-07-10T18:00:00.000Z,2024-07-10T19:23:00.000Z,10,14
P001145,A008044,1895,2024-07-10T18:00:00.000Z,2024-07-10T20:25:00.000Z,4,8
P001146,A003010,1371,2024-07-10T18:00:00.000Z,2024-07-10T19:15:00.000Z,10,29
P001147,A000004,434,2024-07-11T18:00:00.000Z,2024-07-11T19:15:00.000Z,13,37
P001148,A001952,178,2024-07-11T18:00:00.000Z,2024-07-11T18:24:00.000Z,11,35
P001149,A007185,60,2024-07-11T18:00:00.000Z,2024-07-11T18:59:00.000Z,5,49
P001150,A000832,91,2024-07-11T18:00:00.000Z,2024-07-11T21:05:00.000Z,12,20
P001151,A000228,2252,2024-07-11T18:00:00.000Z,2024-07-11T20:06:00.000Z,13,21
P001152,A008303,2492,2024-07-11T18:00:00.000Z,2024-07-11T18:20:00.000Z,4,13
P001153,A009709,859,2024-07-11T18:00:00.000Z,2024-07-11T19:09:00.000Z,3,21
P001154,A003879,1356,2024-07-11T18:00:00.000Z,2024-07-11T19:23:00.000Z,9,34
P001155,A007908,9953,2024-07-11T18:00:00.000Z,2024-07-11T18:06:00.000Z,5,11
P001156,A006669,174,2024-07-11T18:00:00.000Z,2024-07-11T18:10:00.000Z,6,26
P001157,A002058,1128,2024-07-11T18:00:00.000Z,2024-07-11T18:06:00.000Z,11,52
P001158,A000321,315,2024-07-11T18:00:00.000Z,2024-07-11T21:20:00.000Z,13,43
P001159,A001888,1720,2024-07-11T18:00:00.000Z,2024-07-11T19:09:00.000Z,11,33
P001160,A001514,758,2024-07-12T18:00:00.000Z,2024-07-12T18:56:00.000Z,12,26
P001161,A006159,504,2024-07-12T18:00:00.000Z,2024-07-12T18:39:00.000Z,7,33
P001162,A010676,259,2024-07-12T18:00:00.000Z,2024-07-12T20:11:00.000Z,2,27
P001163,A010683,4177,2024-07-12T18:00:00.000Z,2024-07-12T19:12:00.000Z,2,11
P001164,A009766,315,2024-07-12T18:00:00.000Z,2024-07-12T19:57:00.000Z,3,16
P001165,A003314,5840,2024-07-12T18:00:00.000Z,2024-07-12T18:12:00.000Z,10,15
P001166,A009429,136,2024-07-12T18:00:00.000Z,2024-07-12T20:54:00.000Z,3,46
P001167,A004001,1045,2024-07-12T18:00:00.000Z,2024-07-12T21:23:00.000Z,9,45
P001168,A004601,88,2024-07-12T18:00:00.000Z,2024-07-12T21:31:00.000Z,8,30
P001169,A006823,168,2024-07-12T18:00:00.000Z,2024-07-12T18:15:00.000Z,6,48
P001170,A008741,128,2024-07-12T18:00:00.000Z,2024-07-12T20:45:00.000Z,4,21
P001171,A004060,18,2024-07-12T18:00:00.000Z,2024-07-12T18:11:00.000Z,9,41
P001172,A000101,543,2024-07-12T18:00:00.000Z,2024-07-12T20:02:00.000Z,13,45
P001173,A005151,202,2024-07-12T18:00:00.000Z,2024-07-12T18:09:00.000Z,8,48
P001174,A007156,2010,2024-07-12T18:00:00.000Z,2024-07-12T21:11:00.000Z,5,21
P001175,A010333,1283,2024-07-12T18:00:00.000Z,2024-07-12T21:42:00.000Z,2,39
P001176,A003397,860,2024-07-12T18:00:00.000Z,2024-07-12T19:17:00.000Z,10,17
P001177,A002936,912,2024-07-12T18:00:00.000Z,2024-07-12T20:38:00.000Z,10,46
P001178,A008891,271,2024-07-12T18:00:00.000Z,2024-07-12T21:35:00.000Z,4,34
P001179,A004566,204,2024-07-12T18:00:00.000Z,2024-07-12T19:00:00.000Z,8,16
P001180,A008570,380,2024-07-12T18:00:00.000Z,2024-07-12T21:30:00.000Z,4,29
P001181,A009336,99,2024-07-12T18:00:00.000Z,2024-07-12T18:19:00.000Z,3,29
P001182,A007168,427,2024-07-12T18:00:00.000Z,2024-07-12T18:36:00.000Z,5,21
P001183,A001395,3922,2024-07-12T18:00:00.000Z,2024-07-12T18:34:00.000Z,12,27
P001184,A004943,1376,2024-07-12T18:00:00.000Z,2024-07-12T19:32:00.000Z,8,19
P001185,A011476,424,2024-07-12T18:00:00.000Z,2024-07-12T19:19:00.000Z,1,10
P001186,A005000,3825,2024-07-13T18:00:00.000Z,2024-07-13T21:23:00.000Z,8,16
P001187,A000871,4432,2024-07-13T18:00:00.000Z,2024-07-13T18:10:00.000Z,12,28
P001188,A010848,30,2024-07-13T18:00:00.000Z,2024-07-13T19:34:00.000Z,1,37
P001189,A001470,1637,2024-07-13T18:00:00.000Z,2024-07-13T18:31:00.000Z,12,47
P001190,A010511,48,2024-07-13T18:00:00.000Z,2024-07-13T21:09:00.000Z,2,36
P001191,A010377,172,2024-07-13T18:00:00.000Z,2024-07-13T18:41:00.000Z,2,48
P001192,A002494,7923,2024-07-13T18:00:00.000Z,2024-07-13T19:03:00.000Z,10,11
P001193,A005830,641,2024-07-13T18:00:00.000Z,2024-07-13T21:31:00.000Z,7,21
P001194,A000292,1644,2024-07-13T18:00:00.000Z,2024-07-13T19:11:00.000Z,13,30
P001195,A007457,268,2024-07-13T18:00:00.000Z,2024-07-13T20:15:00.000Z,5,49
P001196,A007082,138,2024-07-13T18:00:00.000Z,2024-07-13T18:41:00.000Z,6,43
P001197,A003320,103,2024-07-13T18:00:00.000Z,2024-07-13T21:17:00.000Z,10,35
P001198,A010979,1390,2024-07-13T18:00:00.000Z,2024-07-13T18:05:00.000Z,1,7
P001199,A000544,2473,2024-07-13T18:00:00.000Z,2024-07-13T18:21:00.000Z,13,20
P001200,A001274,85,2024-07-13T18:00:00.000Z,2024-07-13T18:10:00.000Z,12,40
P001201,A002981,4867,2024-07-13T18:00:00.000Z,2024-07-13T21:06:00.000Z,10,17
P001202,A009003,784,2024-07-13T18:00:00.000Z,2024-07-13T20:59:00.000Z,4,49
P001203,A000309,1736,2024-07-13T18:00:00.000Z,2024-07-13T20:09:00.000Z,13,43
P001204,A007604,539,2024-07-13T18:00:00.000Z,2024-07-13T21:48:00.000Z,5,18
P001205,A011643,91,2024-07-13T18:00:00.000Z,2024-07-13T20:15:00.000Z,1,19
P001206,A003162,2688,2024-07-13T18:00:00.000Z,2024-07-13T19:47:00.000Z,10,26
P001207,A000614,1155,2024-07-13T18:00:00.000Z,2024-07-13T20:41:00.000Z,13,35
P001208,A001230,80,2024-07-13T18:00:00.000Z,2024-07-13T19:14:00.000Z,12,42
P001209,A005744,1156,2024-07-13T18:00:00.000Z,2024-07-13T18:32:00.000Z,7,34
P001210,A003174,402,2024-07-14T18:00:00.000Z,2024-07-14T21:04:00.000Z,10,47
P001211,A006982,323,2024-07-14T18:00:00.000Z,2024-07-14T20:33:00.000Z,6,48
P001212,A000690,775,2024-07-14T18:00:00.000Z,2024-07-14T18:01:00.000Z,13,42
P001213,A000820,1400,2024-07-14T18:00:00.000Z,2024-07-14T18:33:00.000Z,13,35
P001214,A004099,1345,2024-07-14T18:00:00.000Z,2024-07-14T21:51:00.000Z,8,39
P001215,A000344,1347,2024-07-14T18:00:00.000Z,2024-07-14T21:19:00.000Z,13,52
P001216,A000159,321,2024-07-14T18:00:00.000Z,2024-07-14T20:09:00.000Z,13,50
P001217,A007953,735,2024-07-14T18:00:00.000Z,2024-07-14T19:02:00.000Z,5,15
P001218,A011267,43,2024-07-14T18:00:00.000Z,2024-07-14T18:51:00.000Z,1,29
P001219,A002491,493,2024-07-14T18:00:00.000Z,2024-07-14T18:56:00.000Z,11,26
P001220,A003374,167,2024-07-14T18:00:00.000Z,2024-07-14T19:19:00.000Z,10,36
P001221,A006823,239,2024-07-14T18:00:00.000Z,2024-07-14T21:53:00.000Z,6,48
P001222,A008741,59,2024-07-14T18:00:00.000Z,2024-07-14T19:22:00.000Z,4,21
P001223,A003571,3351,2024-07-14T18:00:00.000Z,2024-07-14T20:29:00.000Z,10,11
P001224,A001866,1894,2024-07-14T18:00:00.000Z,2024-07-14T21:28:00.000Z,11,52
P001225,A010203,147,2024-07-14T18:00:00.000Z,2024-07-14T18:48:00.000Z,2,25
P001226,A011456,30,2024-07-14T18:00:00.000Z,2024-07-14T20:28:00.000Z,1,41
P001227,A003525,4495,2024-07-14T18:00:00.000Z,2024-07-14T19:01:00.000Z,10,12
P001228,A002107,911,2024-07-14T18:00:00.000Z,2024-07-14T18:48:00.000Z,11,21
P001229,A002991,65,2024-07-14T18:00:00.000Z,2024-07-14T21:57:00.000Z,10,50
P001230,A001604,3827,2024-07-14T18:00:00.000Z,2024-07-14T18:19:00.000Z,11,24
P001231,A004688,38,2024-07-14T18:00:00.000Z,2024-07-14T20:23:00.000Z,8,44
P001232,A002705,1660,2024-07-14T18:00:00.000Z,2024-07-14T20:22:00.000Z,11,29
P001233,A003637,171,2024-07-14T18:00:00.000Z,2024-07-14T19:11:00.000Z,9,21
P001234,A008565,1897,2024-07-14T18:00:00.000Z,2024-07-14T18:45:00.000Z,4,6
P001235,A005485,595,2024-07-14T18:00:00.000Z,2024-07-14T20:44:00.000Z,7,34
P001236,A004561,515,2024-07-14T18:00:00.000Z,2024-07-14T21:38:00.000Z,8,37
P001237,A001814,1650,2024-07-14T18:00:00.000Z,2024-07-14T18:01:00.000Z,11,33
P001238,A001286,757,2024-07-14T18:00:00.000Z,2024-07-14T20:38:00.000Z,12,52
P001239,A004998,235,2024-07-14T18:00:00.000Z,2024-07-14T21:51:00.000Z,8,14
P001240,A005425,3194,2024-07-14T18:00:00.000Z,2024-07-14T19:12:00.000Z,8,13
P001241,A011017,73,2024-07-14T18:00:00.000Z,2024-07-14T20:20:00.000Z,1,29
P001242,A002310,12469,2024-07-15T18:00:00.000Z,2024-07-15T21:04:00.000Z,11,13
P001243,A005178,186,2024-07-15T18:00:00.000Z,2024-07-15T20:58:00.000Z,8,49
P001244,A008986,2062,2024-07-15T18:00:00.000Z,2024-07-15T20:55:00.000Z,4,17
P001245,A001573,239,2024-07-15T18:00:00.000Z,2024-07-15T21:53:00.000Z,12,49
P001246,A010848,30,2024-07-15T18:00:00.000Z,2024-07-15T18:07:00.000Z,2,37
P001247,A005643,297,2024-07-15T18:00:00.000Z,2024-07-15T19:29:00.000Z,7,48
P001248,A009539,4010,2024-07-15T18:00:00.000Z,2024-07-15T21:30:00.000Z,3,8
P001249,A011323,547,2024-07-15T18:00:00.000Z,2024-07-15T19:54:00.000Z,1,45
P001250,A003246,456,2024-07-15T18:00:00.000Z,2024-07-15T19:29:00.000Z,10,38
P001251,A004724,175,2024-07-15T18:00:00.000Z,2024-07-15T18:20:00.000Z,8,40
P001252,A000708,403,2024-07-15T18:00:00.000Z,2024-07-15T21:00:00.000Z,13,45
P001253,A001736,951,2024-07-15T18:00:00.000Z,2024-07-15T19:24:00.000Z,12,18
P001254,A005843,49,2024-07-15T18:00:00.000Z,2024-07-15T20:01:00.000Z,7,43
P001255,A001547,1507,2024-07-15T18:00:00.000Z,2024-07-15T18:33:00.000Z,12,38
P001256,A008565,508,2024-07-15T18:00:00.000Z,2024-07-15T20:48:00.000Z,4,6
P001257,A001501,724,2024-07-15T18:00:00.000Z,2024-07-15T20:42:00.000Z,12,39
P001258,A001835,258,2024-08-01T18:00:00.000Z,2024-08-01T20:52:00.000Z,13,52
P001259,A002133,61,2024-08-01T18:00:00.000Z,2024-08-01T21:15:00.000Z,12,43
P001260,A004585,478,2024-08-01T18:00:00.000Z,2024-08-01T19:56:00.000Z,10,20
P001261,A003805,32,2024-08-01T18:00:00.000Z,2024-08-01T20:26:00.000Z,10,52
P001262,A012136,40,2024-08-01T18:00:00.000Z,2024-08-01T19:25:00.000Z,1,38
P001263,A004101,234,2024-08-01T18:00:00.000Z,2024-08-01T21:38:00.000Z,10,48
P001264,A002733,983,2024-08-01T18:00:00.000Z,2024-08-01T19:34:00.000Z,12,37
P001265,A004331,695,2024-08-01T18:00:00.000Z,2024-08-01T21:07:00.000Z,10,11
P001266,A008478,1687,2024-08-01T18:00:00.000Z,2024-08-01T21:20:00.000Z,5,30
P001267,A000888,596,2024-08-01T18:00:00.000Z,2024-08-01T21:34:00.000Z,13,17
P001268,A000768,949,2024-08-01T18:00:00.000Z,2024-08-01T19:13:00.000Z,14,38
P001269,A006471,126,2024-08-01T18:00:00.000Z,2024-08-01T18:20:00.000Z,8,38
P001270,A010031,830,2024-08-01T18:00:00.000Z,2024-08-01T20:30:00.000Z,4,20
P001271,A011105,36,2024-08-01T18:00:00.000Z,2024-08-01T20:32:00.000Z,2,46
P001272,A000708,348,2024-08-01T18:00:00.000Z,2024-08-01T21:53:00.000Z,14,45
P001273,A009369,496,2024-08-01T18:00:00.000Z,2024-08-01T20:12:00.000Z,4,6
P001274,A008544,119,2024-08-01T18:00:00.000Z,2024-08-01T21:58:00.000Z,5,38
P001275,A000544,1518,2024-08-01T18:00:00.000Z,2024-08-01T20:43:00.000Z,14,20
P001276,A000967,206,2024-08-01T18:00:00.000Z,2024-08-01T21:33:00.000Z,14,30
P001277,A005092,8407,2024-08-01T18:00:00.000Z,2024-08-01T18:11:00.000Z,8,9
P001278,A006130,162,2024-08-01T18:00:00.000Z,2024-08-01T19:24:00.000Z,8,43
P001279,A012434,101,2024-08-01T18:00:00.000Z,2024-08-01T20:31:00.000Z,1,25
P001280,A007668,2027,2024-08-01T18:00:00.000Z,2024-08-01T22:00:00.000Z,6,26
P001281,A002520,1585,2024-08-01T18:00:00.000Z,2024-08-01T19:20:00.000Z,12,14
P001282,A007413,1435,2024-08-01T18:00:00.000Z,2024-08-01T18:54:00.000Z,7,13
P001283,A011007,89,2024-08-01T18:00:00.000Z,2024-08-01T20:10:00.000Z,3,38
P001284,A011774,1173,2024-08-01T18:00:00.000Z,2024-08-01T19:27:00.000Z,2,43
P001285,A006982,228,2024-08-02T18:00:00.000Z,2024-08-02T21:15:00.000Z,7,48
P001286,A007117,16,2024-08-02T18:00:00.000Z,2024-08-02T20:10:00.000Z,7,50
P001287,A003120,1548,2024-08-02T18:00:00.000Z,2024-08-02T20:05:00.000Z,10,11
P001288,A007243,912,2024-08-02T18:00:00.000Z,2024-08-02T18:56:00.000Z,7,46
P001289,A000020,19361,2024-08-02T18:00:00.000Z,2024-08-02T21:34:00.000Z,15,15
P001290,A001866,1373,2024-08-02T18:00:00.000Z,2024-08-02T19:16:00.000Z,13,52
P001291,A010987,389,2024-08-02T18:00:00.000Z,2024-08-02T19:01:00.000Z,3,23
