id,clientId,salary,requestedAmount,creditApproved,annualPercentageRate,periodsPerYear,periodsTotal,requestAt,approved,approvedAt,rejected,rejectedAt,reason
A005922,C1950,47137,0,0,0,0,0,2024-04-07T18:00:00.000Z,false,null,true,2024-04-07T19:49:00.000Z,NOT APPROVED
A005923,C1956,53861,0,0,0,0,0,2024-04-07T18:00:00.000Z,false,null,true,2024-04-07T20:32:00.000Z,MAX OF CREDITS
A005924,C1958,61831,0,0,0,0,0,2024-04-07T18:00:00.000Z,false,null,true,2024-04-07T20:23:00.000Z,CLIENT REJECTS
A005925,C1961,33039,0,0,0,0,0,2024-04-07T18:00:00.000Z,false,null,true,2024-04-07T20:49:00.000Z,NOT APPROVED
A005926,C1962,40915,11391,10262,0.06,24,44,2024-04-07T18:00:00.000Z,true,2024-04-07T19:25:00.000Z,false,null,null
A005927,C1977,12547,0,0,0,0,0,2024-04-07T18:00:00.000Z,false,null,true,2024-04-07T21:23:00.000Z,CREDIT LIMIT EXCEED
A005928,C1986,48130,0,0,0,0,0,2024-04-07T18:00:00.000Z,false,null,true,2024-04-07T20:20:00.000Z,CREDIT LIMIT EXCEED
A005929,C1020,35310,1456,1308,0.15,24,18,2024-04-08T18:00:00.000Z,true,2024-04-08T19:06:00.000Z,false,null,null
A005930,C1022,64825,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T19:12:00.000Z,NOT APPROVED
A005931,C1029,38685,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T20:36:00.000Z,NOT APPROVED
A005932,C1070,78899,12657,12006,0.13,24,10,2024-04-08T18:00:00.000Z,true,2024-04-08T18:54:00.000Z,false,null,null
A005933,C1077,13010,5432,4383,0.14,24,41,2024-04-08T18:00:00.000Z,true,2024-04-08T18:30:00.000Z,false,null,null
A005934,C1089,72519,7352,7137,0.12,24,6,2024-04-08T18:00:00.000Z,true,2024-04-08T21:09:00.000Z,false,null,null
A005935,C1107,25149,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T20:34:00.000Z,NOT APPROVED
A005936,C1137,32322,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T20:02:00.000Z,NOT APPROVED
A005937,C1199,22499,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T20:38:00.000Z,NOT APPROVED
A005938,C1213,31746,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T21:03:00.000Z,NOT APPROVED
A005939,C1215,31412,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T19:12:00.000Z,CREDIT LIMIT EXCEED
A005940,C1222,26432,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T18:14:00.000Z,CREDIT LIMIT EXCEED
A005941,C1231,59945,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T18:43:00.000Z,NOT APPROVED
A005942,C1281,45460,4290,3786,0.11,24,29,2024-04-08T18:00:00.000Z,true,2024-04-08T18:07:00.000Z,false,null,null
A005943,C1282,41635,32923,29660,0.12,24,22,2024-04-08T18:00:00.000Z,true,2024-04-08T19:38:00.000Z,false,null,null
A005944,C1317,29464,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T21:34:00.000Z,NOT APPROVED
A005945,C1363,44743,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T21:27:00.000Z,NOT APPROVED
A005946,C1379,58702,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T18:03:00.000Z,NOT APPROVED
A005947,C1380,64464,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T21:07:00.000Z,NOT APPROVED
A005948,C1386,34083,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T18:11:00.000Z,NOT APPROVED
A005949,C1434,35658,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T20:48:00.000Z,NOT APPROVED
A005950,C1440,28105,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T21:34:00.000Z,NOT APPROVED
A005951,C1445,32634,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T21:08:00.000Z,CREDIT LOW
A005952,C1497,21378,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T19:58:00.000Z,MAX OF CREDITS
A005953,C1498,46572,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T20:38:00.000Z,NOT APPROVED
A005954,C1517,23177,3678,3559,0.1,24,8,2024-04-08T18:00:00.000Z,true,2024-04-08T21:46:00.000Z,false,null,null
A005955,C1519,54576,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T18:35:00.000Z,NOT APPROVED
A005956,C1534,59323,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T19:35:00.000Z,CREDIT LIMIT EXCEED
A005957,C1540,25157,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T19:21:00.000Z,CLIENT REJECTS
A005958,C1561,36209,1483,1363,0.07,24,30,2024-04-08T18:00:00.000Z,true,2024-04-08T21:46:00.000Z,false,null,null
A005959,C1571,22150,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T18:01:00.000Z,NOT APPROVED
A005960,C1594,36104,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T18:05:00.000Z,MAX OF CREDITS
A005961,C1603,28880,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T20:57:00.000Z,NOT APPROVED
A005962,C1617,26030,17573,14458,0.11,24,47,2024-04-08T18:00:00.000Z,true,2024-04-08T18:12:00.000Z,false,null,null
A005963,C1648,34937,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T19:43:00.000Z,NOT APPROVED
A005964,C1664,45449,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T21:10:00.000Z,NOT APPROVED
A005965,C1674,43655,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T20:30:00.000Z,NOT APPROVED
A005966,C1684,27255,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T20:01:00.000Z,CLIENT REJECTS
A005967,C1685,43171,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T21:44:00.000Z,NOT APPROVED
A005968,C1710,12716,3941,3753,0.15,24,8,2024-04-08T18:00:00.000Z,true,2024-04-08T20:12:00.000Z,false,null,null
A005969,C1746,43926,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T20:12:00.000Z,NOT APPROVED
A005970,C1769,55570,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T19:54:00.000Z,NOT APPROVED
A005971,C1794,56169,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T21:46:00.000Z,NOT APPROVED
A005972,C1811,46309,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T18:36:00.000Z,MAX OF CREDITS
A005973,C1835,49734,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T20:18:00.000Z,NOT APPROVED
A005974,C1862,44955,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T20:36:00.000Z,CREDIT LIMIT EXCEED
A005975,C1910,46780,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T20:03:00.000Z,NOT APPROVED
A005976,C1913,48651,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T18:27:00.000Z,NOT APPROVED
A005977,C1921,52633,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T20:32:00.000Z,NOT APPROVED
A005978,C1934,36240,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T19:44:00.000Z,NOT APPROVED
A005979,C1940,72937,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T18:43:00.000Z,NOT APPROVED
A005980,C1955,56173,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T18:08:00.000Z,NOT APPROVED
A005981,C1972,45159,12305,11860,0.06,24,15,2024-04-08T18:00:00.000Z,true,2024-04-08T18:35:00.000Z,false,null,null
A005982,C1976,55695,0,0,0,0,0,2024-04-08T18:00:00.000Z,false,null,true,2024-04-08T19:01:00.000Z,CREDIT LIMIT EXCEED
A005983,C1004,48144,3062,2702,0.11,24,29,2024-04-09T18:00:00.000Z,true,2024-04-09T20:14:00.000Z,false,null,null
A005984,C1036,18059,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T18:33:00.000Z,NOT APPROVED
A005985,C1054,64324,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T19:54:00.000Z,NOT APPROVED
A005986,C1066,55035,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T19:11:00.000Z,NOT APPROVED
A005987,C1083,37630,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T20:17:00.000Z,NOT APPROVED
A005988,C1106,58748,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T20:58:00.000Z,CREDIT LIMIT EXCEED
A005989,C1108,12679,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T18:14:00.000Z,NOT APPROVED
A005990,C1109,60446,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T19:53:00.000Z,NOT APPROVED
A005991,C1130,66961,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T21:41:00.000Z,NOT APPROVED
A005992,C1255,29844,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T21:15:00.000Z,NOT APPROVED
A005993,C1277,75508,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T18:09:00.000Z,MAX OF CREDITS
A005994,C1296,47107,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T18:13:00.000Z,NOT APPROVED
A005995,C1315,24373,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T18:13:00.000Z,NOT APPROVED
A005996,C1342,56840,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T21:31:00.000Z,NOT APPROVED
A005997,C1352,10476,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T21:52:00.000Z,CLIENT REJECTS
A005998,C1395,43021,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T21:25:00.000Z,NOT APPROVED
A005999,C1398,19703,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T19:08:00.000Z,CLIENT REJECTS
A006000,C1411,68570,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T18:58:00.000Z,CREDIT LIMIT EXCEED
A006001,C1420,8972,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T19:53:00.000Z,NOT APPROVED
A006002,C1433,66106,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T19:54:00.000Z,NOT APPROVED
A006003,C1466,43943,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T18:34:00.000Z,NOT APPROVED
A006004,C1481,28857,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T20:31:00.000Z,CREDIT LIMIT EXCEED
A006005,C1499,40595,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T21:36:00.000Z,NOT APPROVED
A006006,C1502,11348,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T19:42:00.000Z,NOT APPROVED
A006007,C1504,48202,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T21:04:00.000Z,NOT APPROVED
A006008,C1553,12712,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T19:03:00.000Z,NOT APPROVED
A006009,C1575,24867,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T20:54:00.000Z,MAX OF CREDITS
A006010,C1598,22763,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T20:35:00.000Z,NOT APPROVED
A006011,C1609,24986,3563,2746,0.14,24,51,2024-04-09T18:00:00.000Z,true,2024-04-09T20:04:00.000Z,false,null,null
A006012,C1631,27639,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T20:51:00.000Z,NOT APPROVED
A006013,C1645,26382,1045,903,0.08,24,47,2024-04-09T18:00:00.000Z,true,2024-04-09T21:47:00.000Z,false,null,null
A006014,C1693,80941,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T20:34:00.000Z,NOT APPROVED
A006015,C1698,15566,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T18:40:00.000Z,NOT APPROVED
A006016,C1710,12716,2783,2603,0.15,24,11,2024-04-09T18:00:00.000Z,true,2024-04-09T20:28:00.000Z,false,null,null
A006017,C1717,20820,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T18:01:00.000Z,CLIENT REJECTS
A006018,C1735,29426,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T18:30:00.000Z,CREDIT LOW
A006019,C1736,48370,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T21:48:00.000Z,NOT APPROVED
A006020,C1738,16676,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T20:21:00.000Z,NOT APPROVED
A006021,C1766,44305,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T20:38:00.000Z,NOT APPROVED
A006022,C1770,30894,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T19:42:00.000Z,NOT APPROVED
A006023,C1776,69311,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T20:02:00.000Z,NOT APPROVED
A006024,C1785,13744,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T21:07:00.000Z,NOT APPROVED
A006025,C1800,40276,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T19:07:00.000Z,NOT APPROVED
A006026,C1806,74169,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T21:48:00.000Z,NOT APPROVED
A006027,C1830,38174,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T18:34:00.000Z,NOT APPROVED
A006028,C1840,9777,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T20:01:00.000Z,NOT APPROVED
A006029,C1855,19178,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T19:44:00.000Z,NOT APPROVED
A006030,C1894,12548,5211,4458,0.15,24,27,2024-04-09T18:00:00.000Z,true,2024-04-09T21:36:00.000Z,false,null,null
A006031,C1907,14873,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T18:10:00.000Z,NOT APPROVED
A006032,C1917,70727,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T18:46:00.000Z,NOT APPROVED
A006033,C1932,12903,2125,1981,0.06,24,29,2024-04-09T18:00:00.000Z,true,2024-04-09T18:46:00.000Z,false,null,null
A006034,C1941,28395,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T18:24:00.000Z,CREDIT LIMIT EXCEED
A006035,C1948,47133,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T21:12:00.000Z,NOT APPROVED
A006036,C1954,8164,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T19:26:00.000Z,NOT APPROVED
A006037,C1961,33039,9120,7573,0.1,24,49,2024-04-09T18:00:00.000Z,true,2024-04-09T20:20:00.000Z,false,null,null
A006038,C1979,46480,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T19:24:00.000Z,NOT APPROVED
A006039,C1988,42419,0,0,0,0,0,2024-04-09T18:00:00.000Z,false,null,true,2024-04-09T19:06:00.000Z,NOT APPROVED
A006040,C1019,31552,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T22:00:00.000Z,CREDIT LIMIT EXCEED
A006041,C1039,66504,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T21:53:00.000Z,MAX OF CREDITS
A006042,C1050,20135,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T20:28:00.000Z,CLIENT REJECTS
A006043,C1085,33990,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T21:59:00.000Z,NOT APPROVED
A006044,C1118,43430,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T21:12:00.000Z,NOT APPROVED
A006045,C1120,13386,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T19:05:00.000Z,NOT APPROVED
A006046,C1162,46038,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T18:05:00.000Z,NOT APPROVED
A006047,C1177,35118,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T18:30:00.000Z,CLIENT REJECTS
A006048,C1184,65531,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T20:02:00.000Z,NOT APPROVED
A006049,C1200,32634,9747,8066,0.1,24,50,2024-04-10T18:00:00.000Z,true,2024-04-10T21:14:00.000Z,false,null,null
A006050,C1250,36577,8061,7775,0.08,24,11,2024-04-10T18:00:00.000Z,true,2024-04-10T19:37:00.000Z,false,null,null
A006051,C1265,69384,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T18:37:00.000Z,NOT APPROVED
A006052,C1269,27556,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T20:52:00.000Z,NOT APPROVED
A006053,C1289,35150,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T18:06:00.000Z,NOT APPROVED
A006054,C1297,76821,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T18:36:00.000Z,NOT APPROVED
A006055,C1307,43389,37499,33681,0.08,24,34,2024-04-10T18:00:00.000Z,true,2024-04-10T19:23:00.000Z,false,null,null
A006056,C1351,40629,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T20:46:00.000Z,NOT APPROVED
A006057,C1366,10139,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T18:47:00.000Z,NOT APPROVED
A006058,C1369,62838,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T19:36:00.000Z,NOT APPROVED
A006059,C1433,66106,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T20:46:00.000Z,MAX OF CREDITS
A006060,C1437,54204,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T20:49:00.000Z,CREDIT LIMIT EXCEED
A006061,C1443,33329,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T19:32:00.000Z,NOT APPROVED
A006062,C1493,26231,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T19:28:00.000Z,CREDIT LIMIT EXCEED
A006063,C1512,24055,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T21:22:00.000Z,CLIENT REJECTS
A006064,C1517,23177,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T19:05:00.000Z,NOT APPROVED
A006065,C1533,87079,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T21:48:00.000Z,NOT APPROVED
A006066,C1536,65288,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T19:06:00.000Z,CREDIT LIMIT EXCEED
A006067,C1542,31831,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T19:04:00.000Z,NOT APPROVED
A006068,C1561,36209,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T19:50:00.000Z,NOT APPROVED
A006069,C1576,47812,5227,4538,0.13,24,28,2024-04-10T18:00:00.000Z,true,2024-04-10T21:18:00.000Z,false,null,null
A006070,C1617,26030,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T18:57:00.000Z,NOT APPROVED
A006071,C1623,19040,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T18:28:00.000Z,NOT APPROVED
A006072,C1636,12300,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T18:34:00.000Z,CREDIT LOW
A006073,C1638,86486,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T19:42:00.000Z,NOT APPROVED
A006074,C1640,47650,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T21:52:00.000Z,NOT APPROVED
A006075,C1693,80941,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T19:19:00.000Z,NOT APPROVED
A006076,C1695,53755,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T21:53:00.000Z,NOT APPROVED
A006077,C1702,52237,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T18:15:00.000Z,NOT APPROVED
A006078,C1716,38988,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T21:05:00.000Z,NOT APPROVED
A006079,C1752,57974,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T19:27:00.000Z,NOT APPROVED
A006080,C1761,22967,1059,1028,0.12,24,6,2024-04-10T18:00:00.000Z,true,2024-04-10T19:46:00.000Z,false,null,null
A006081,C1772,11999,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T18:03:00.000Z,NOT APPROVED
A006082,C1776,69311,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T18:28:00.000Z,NOT APPROVED
A006083,C1793,44130,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T20:21:00.000Z,NOT APPROVED
A006084,C1818,53052,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T20:59:00.000Z,NOT APPROVED
A006085,C1820,32167,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T21:30:00.000Z,CLIENT REJECTS
A006086,C1828,53451,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T19:37:00.000Z,NOT APPROVED
A006087,C1845,74703,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T19:55:00.000Z,MAX OF CREDITS
A006088,C1853,22391,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T18:48:00.000Z,CREDIT LIMIT EXCEED
A006089,C1904,70754,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T20:25:00.000Z,NOT APPROVED
A006090,C1906,76935,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T21:15:00.000Z,NOT APPROVED
A006091,C1982,67765,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T20:37:00.000Z,NOT APPROVED
A006092,C1992,43429,0,0,0,0,0,2024-04-10T18:00:00.000Z,false,null,true,2024-04-10T21:30:00.000Z,NOT APPROVED
A006093,C1003,30765,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T21:11:00.000Z,NOT APPROVED
A006094,C1029,38685,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T18:38:00.000Z,NOT APPROVED
A006095,C1031,54642,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T21:20:00.000Z,NOT APPROVED
A006096,C1041,40057,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T20:42:00.000Z,NOT APPROVED
A006097,C1078,56521,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T18:55:00.000Z,NOT APPROVED
A006098,C1101,44497,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T18:58:00.000Z,NOT APPROVED
A006099,C1109,60446,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T19:40:00.000Z,CLIENT REJECTS
A006100,C1135,38694,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T20:09:00.000Z,NOT APPROVED
A006101,C1156,9073,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T21:00:00.000Z,NOT APPROVED
A006102,C1157,72910,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T18:28:00.000Z,NOT APPROVED
A006103,C1166,11891,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T19:04:00.000Z,NOT APPROVED
A006104,C1186,39709,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T19:44:00.000Z,NOT APPROVED
A006105,C1199,22499,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T20:53:00.000Z,NOT APPROVED
A006106,C1225,44419,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T18:24:00.000Z,NOT APPROVED
A006107,C1236,35518,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T19:02:00.000Z,NOT APPROVED
A006108,C1238,41771,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T20:22:00.000Z,MAX OF CREDITS
A006109,C1255,29844,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T21:56:00.000Z,NOT APPROVED
A006110,C1260,71812,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T21:22:00.000Z,NOT APPROVED
A006111,C1265,69384,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T20:16:00.000Z,MAX OF CREDITS
A006112,C1268,42267,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T20:36:00.000Z,CREDIT LIMIT EXCEED
A006113,C1284,63739,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T21:21:00.000Z,NOT APPROVED
A006114,C1290,49617,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T19:37:00.000Z,NOT APPROVED
A006115,C1297,76821,3571,2935,0.1,24,52,2024-04-11T18:00:00.000Z,true,2024-04-11T21:28:00.000Z,false,null,null
A006116,C1343,26329,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T21:46:00.000Z,NOT APPROVED
A006117,C1366,10139,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T20:31:00.000Z,NOT APPROVED
A006118,C1428,16110,0,0,0,0,0,2024-04-11T18:00:00.000Z,false,null,true,2024-04-11T18:50:00.000Z,NOT APPROVED
